id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
12062225,Rental unit in Ville de Québec · ★4.85 · 2 bedrooms · 6 beds · 1 bath,52865819,Jerome,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81393,-71.20636,Entire home/apt,115,31,234,2023-04-11,2.59,2,364,8,
12106523,Rental unit in Ville de Québec · ★4.75 · 2 bedrooms · 2 beds · 1 bath,64917103,Christine,,Saint-Sauveur,46.81185,-71.23196,Entire home/apt,117,1,339,2023-11-26,3.83,2,317,49,"303841, expires: 2024-02-01T01:00:00Z"
12157383,Rental unit in Ville de Québec · ★4.67 · 1 bedroom · 1 bed · 1.5 baths,1646154,Dimitri,,Des Châtels,46.84915,-71.38255,Entire home/apt,37,60,15,2023-11-04,0.16,8,116,1,
12703333,Loft in Ville de Québec · ★4.83 · 1 bedroom · 1 bed · 1 bath,4217000,Mathieu & Maude Émilie,,Vieux-Limoilou,46.83067,-71.23196,Entire home/apt,130,2,149,2023-09-29,1.63,1,107,32,"308661, expires: 2024-01-31"
13111792,Rental unit in Ville de Québec · ★4.91 · 2 bedrooms · 3 beds · 1 bath,54237398,France Et Charles,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8162,-71.21115,Entire home/apt,60,31,247,2023-11-05,2.73,2,351,43,"302256, expires: 2024-07-31"
13200046,Rental unit in Québec · ★4.94 · 1 bedroom · 1 bed · 1 bath,69113222,Jf,,Vieux-Limoilou,46.82717165998516,-71.22529226906228,Entire home/apt,136,2,16,2023-10-18,3.29,1,86,16,"312432, expires: 2024-03-30T00:00:00Z"
13304655,Rental unit in Ville de Québec · ★4.84 · 2 bedrooms · 2 beds · 1 bath,70222164,Elodie,,Montcalm,46.80552,-71.22631,Entire home/apt,175,31,182,2022-09-24,2.01,4,0,0,
13355882,Cottage in Ville de Québec · ★4.90 · 4 bedrooms · 4 beds · 2.5 baths,75740727,Audrey,,Vieux-Moulin,46.85357,-71.20462,Entire home/apt,343,2,481,2023-12-03,5.31,2,293,53,"294363, expires: 2024-09-30"
13446424,Loft in Ville de Québec · ★4.67 · 1 bedroom · 1 bed · 1 bath,76767973,Virginie,,Vieux-Moulin,46.84738,-71.21156,Entire home/apt,124,31,128,2023-09-30,1.41,1,0,11,"306954, expires: 2024-10-31"
13479493,Home in Québec · 3 bedrooms · 3 beds · 2 baths,76760647,Katherine,,Plateau,46.77448562084091,-71.32865996606589,Entire home/apt,250,3,1,2023-10-09,0.45,1,162,1,"314982, expires: 2024-08-14"
13525362,Rental unit in Ville de Québec · ★4.83 · 2 bedrooms · 2 beds · 1 bath,64917103,Christine,,Saint-Roch,46.81291,-71.22922,Entire home/apt,115,1,409,2023-11-26,4.61,2,0,83,"303841, expires: 2024-02-01T01:00:00Z"
13726119,Rental unit in Ville de Québec · ★4.56 · Studio · 1 bed · 1 bath,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81506,-71.20316,Entire home/apt,195,31,31,2023-10-22,0.35,60,0,13,"298524, expires: 2024-10-31"
13727799,Rental unit in Ville de Québec · ★4.60 · Studio · 1 bed · 1 bath,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81506,-71.20316,Entire home/apt,179,31,78,2023-11-25,0.87,60,351,16,"298524, expires: 2024-10-31"
13729220,Rental unit in Ville de Québec · ★4.60 · Studio · 1 bed · 1 bath,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81506,-71.20316,Entire home/apt,195,31,35,2023-11-25,0.39,60,349,8,"298524, expires: 2024-10-31"
14011992,Cottage in Ville de Québec · 4 bedrooms · 4 beds · 1.5 baths,33612078,Léa,,Saint-Émile,46.87911,-71.33374,Entire home/apt,299,6,2,2016-10-14,0.02,1,362,0,"314917, expires: 2024-08-09"
14068275,Townhouse in Ville de Québec · ★4.75 · 1 bedroom · 2 beds · 1 private bath,84482665,Claude Marie Et Richard,,Sillery,46.78109,-71.26184,Private room,148,2,124,2023-10-29,1.38,2,242,23,"296123, expires: 2024-11-30"
14126656,Home in Ville de Québec · ★4.25 · 4 bedrooms · 3 beds · 2 baths,10023073,Kevin,,Cité Universitaire,46.77674,-71.28913,Entire home/apt,254,31,8,2022-09-23,0.09,7,356,0,
14177760,Loft in Ville de Québec · ★4.44 · 1 bedroom · 2 beds · 1 bath,49947368,Isabelle,,Saint-Roch,46.81383,-71.22535,Entire home/apt,83,2,297,2023-12-03,3.35,4,270,32,"294608, expires: 2024-09-30"
14198069,Rental unit in Ville de Québec · ★4.66 · 1 bedroom · 1 bed · 1.5 shared baths,4599719,Cassiopée,,Saint-Sauveur,46.81186,-71.24183,Private room,70,31,141,2023-08-31,1.57,6,194,4,"123456, expires: 2024-04-30"
14316552,Serviced apartment in Ville de Québec · 2 bedrooms · 2 beds · 1 private bath,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81230164,-71.2161026,Hotel room,100,31,2,2023-10-22,0.03,60,268,1,
14329211,Serviced apartment in Ville de Québec · ★4.50 · 2 bedrooms · 3 beds · 1 private bath,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81230164,-71.2161026,Hotel room,318,2,8,2023-06-19,0.10,60,352,3,"279646, expires: 2023-12-31"
14331180,Serviced apartment in Ville de Québec · 1 bedroom · 1 bed · 1 private bath,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81234,-71.21615,Hotel room,79,31,0,,,60,325,0,
14331582,Rental unit in Ville de Québec · ★4.86 · 1 bedroom · 1 bed · 1 bath,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81230164,-71.2161026,Entire home/apt,195,2,7,2023-06-11,0.10,60,331,1,"279646, expires: 2023-12-31"
14332221,Condo in Ville de Québec · ★4.54 · 2 bedrooms · 2 beds · 1 bath,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81230164,-71.2161026,Entire home/apt,311,2,13,2021-10-17,0.17,60,344,0,"279646, expires: 2023-12-31"
14334314,Serviced apartment in Ville de Québec · ★4.85 · 3 bedrooms · 3 beds,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81230164,-71.2161026,Hotel room,137,31,26,2020-02-10,0.32,60,256,0,
14339583,Serviced apartment in Ville de Québec · ★4.80 · 1 bedroom · 1 bed · 1 private bath,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.811254204005536,-71.21651963412721,Hotel room,189,2,44,2023-10-09,0.57,60,341,13,"279646, expires: 2023-12-31"
14339969,Serviced apartment in Ville de Québec · ★4.75 · Studio · 1 bed · 1 private bath,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81230164,-71.2161026,Hotel room,180,2,12,2023-10-28,0.25,60,348,7,"279646, expires: 2023-12-31"
14340352,Serviced apartment in Ville de Québec · ★4.61 · 1 bedroom · 1 bed · 1 private bath,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81234,-71.21615,Hotel room,195,2,18,2023-10-29,0.23,60,343,7,"279646, expires: 2023-12-31"
14347556,Serviced apartment in Ville de Québec · ★4.88 · 2 bedrooms · 2 beds · 1 private bath,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81230164,-71.2161026,Hotel room,318,2,8,2023-06-26,0.10,60,359,3,"279646, expires: 2023-12-31"
14349791,Serviced apartment in Ville de Québec · 1 bedroom · 1 bed · 1 private bath,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81230164,-71.2161026,Hotel room,79,31,1,2017-08-27,0.01,60,266,0,
14351642,Serviced apartment in Ville de Québec · ★4.71 · 2 bedrooms · 2 beds · 1 private bath,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81230164,-71.2161026,Hotel room,318,2,14,2023-10-09,0.18,60,353,2,"279646, expires: 2023-12-31"
14354589,Serviced apartment in Ville de Québec · Studio · 1 bed · 1 private bath,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81234,-71.21615,Hotel room,195,2,2,2023-07-09,0.06,60,355,1,"279646, expires: 2023-12-31"
14355627,Rental unit in Ville de Québec · ★4.89 · 2 bedrooms · 2 beds · 1 bath,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81234,-71.21615,Entire home/apt,342,2,9,2023-10-28,0.11,60,349,4,"279646, expires: 2023-12-31"
14365938,Rental unit in Ville de Québec · ★4.83 · 2 bedrooms · 2 beds · 1 bath,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81230164,-71.2161026,Entire home/apt,318,2,60,2023-11-24,0.72,60,352,12,"279646, expires: 2023-12-31"
14366206,Rental unit in Ville de Québec · 1 bedroom · 1 bed · 1 bath,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81234,-71.21615,Entire home/apt,158,31,1,2023-06-21,0.17,60,304,1,"279646, expires: 2024-12-31"
14366705,Rental unit in Ville de Québec · ★4.76 · 2 bedrooms · 2 beds · 1 bath,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81230164,-71.2161026,Entire home/apt,318,2,41,2023-11-24,0.52,60,0,13,"279646, expires: 2023-12-31"
14367035,Rental unit in Ville de Québec · ★5.0 · 1 bedroom · 1 bed · 1 bath,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81230164,-71.2161026,Entire home/apt,195,2,16,2023-11-23,0.20,60,345,12,"279646, expires: 2023-12-31"
14499058,Rental unit in Ville de Québec · ★4.53 · 1 bedroom · 1 bed · 1 shared bath,10023073,Kevin,,Cité Universitaire,46.77637,-71.28741,Private room,25,31,15,2023-11-04,0.17,7,241,1,
14501295,Rental unit in Ville de Québec · 2 bedrooms · 1 bed · 2 baths,89548017,Claude,,Quartier 4-3,46.88128,-71.25673,Entire home/apt,,90,0,,,1,0,0,
14571729,Rental unit in Ville de Québec · ★4.80 · 3 bedrooms · 3 beds · 2 baths,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81230164,-71.2161026,Entire home/apt,410,2,73,2023-09-19,0.91,60,0,18,"279646, expires: 2023-12-31"
14572435,Rental unit in Ville de Québec · ★4.75 · 2 bedrooms · 2 beds · 1 bath,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81230164,-71.2161026,Entire home/apt,318,2,8,2023-08-27,0.10,60,345,2,"279646, expires: 2023-12-31"
14572845,Rental unit in Ville de Québec · ★4.33 · 2 bedrooms · 1 bed · 1 bath,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81234,-71.21615,Entire home/apt,195,2,3,2023-08-20,0.04,60,345,2,"279646, expires: 2023-12-31"
14608463,Rental unit in Ville de Québec · ★4.89 · 1 bedroom · 1 bed · 1 bath,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81234,-71.21615,Entire home/apt,195,2,9,2023-10-01,0.12,60,339,6,"279646, expires: 2023-12-31"
14609600,Rental unit in Ville de Québec · ★4.90 · 1 bedroom · 1 bed · 1 bath,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81234,-71.21615,Entire home/apt,195,2,10,2023-10-27,0.58,60,347,7,"279646, expires: 2023-12-31"
14609948,Rental unit in Ville de Québec · ★4.60 · 2 bedrooms · 2 beds · 1 bath,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81230164,-71.2161026,Entire home/apt,318,2,10,2023-10-27,0.18,60,345,3,"279646, expires: 2023-12-31"
14610259,Rental unit in Ville de Québec · 1 bedroom · 1 bed · 1 bath,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81230164,-71.2161026,Entire home/apt,195,2,2,2023-08-22,0.17,60,349,2,"279646, expires: 2023-12-31"
14630854,Condo in Ville de Québec · ★4.81 · 2 bedrooms · 2 beds · 1 bath,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81230164,-71.2161026,Entire home/apt,342,2,16,2023-08-11,0.20,60,343,2,"279646, expires: 2023-12-31"
14681798,Serviced apartment in Ville de Québec · ★4.35 · 1 bedroom · 1 bed · 1 bath,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81234,-71.21615,Hotel room,195,2,20,2023-08-08,0.25,60,357,9,"279646, expires: 2023-12-31"
14682190,Rental unit in Ville de Québec · ★4.80 · 3 bedrooms · 3 beds · 2 baths,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81234,-71.21615,Entire home/apt,591,2,66,2023-10-24,0.79,60,342,11,"279646, expires: 2023-12-31"
14682662,Serviced apartment in Ville de Québec · ★4.70 · 1 bedroom · 1 bed · 1 bath,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81230164,-71.2161026,Entire home/apt,195,2,46,2023-10-20,0.84,60,347,15,"279646, expires: 2023-12-31"
14683257,Serviced apartment in Ville de Québec · ★4.60 · 2 bedrooms · 2 beds · 1 bath,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81230164,-71.2161026,Hotel room,318,2,10,2023-11-27,0.13,60,354,4,"279646, expires: 2023-12-31"
14686723,Rental unit in Ville de Québec · ★4.80 · 2 bedrooms · 2 beds · 2 baths,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81234,-71.21615,Entire home/apt,339,2,84,2023-10-25,1.06,60,322,33,"279646, expires: 2023-12-31"
14687942,Condo in Ville de Québec · ★4.63 · 3 bedrooms · 3 beds · 2 baths,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81234,-71.21615,Entire home/apt,591,2,43,2023-10-04,0.53,60,347,7,"279646, expires: 2023-12-31"
14688319,Rental unit in Ville de Québec · ★4.88 · 2 bedrooms · 3 beds · 2 baths,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81234,-71.21615,Entire home/apt,429,2,118,2023-11-25,1.45,60,318,31,"279646, expires: 2023-12-31"
14688802,Condo in Ville de Québec · ★4.84 · 3 bedrooms · 3 beds · 2 baths,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81234,-71.21615,Entire home/apt,621,2,55,2023-11-25,0.70,60,299,21,"279646, expires: 2023-12-31"
14705437,Home in Ville de Québec · ★4.90 · 1 bedroom · 1 bed · 1.5 shared baths,14966026,Maxim,,Saint-Sauveur,46.80954,-71.24165,Private room,69,1,782,2023-12-10,8.81,3,11,83,"287066, expires: 2024-04-01T00:00:00Z"
14756523,Rental unit in Ville de Québec · ★4.79 · 2 bedrooms · 4 beds · 1 bath,35775015,Dave Et Clara,,Saint-Roch,46.81656,-71.22473,Entire home/apt,175,2,392,2023-11-20,4.44,7,225,15,"295750, expires: 2024-05-31"
14784636,Home in Quebec · ★4.93 · 2 bedrooms · 3 beds · 1 bath,92302625,Michèle,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81321551656785,-71.2110969926396,Entire home/apt,236,3,319,2023-10-01,3.60,1,221,38,"316665, expires: 2024-11-26"
14852583,Rental unit in Ville de Québec · 1 bedroom · 1 bed · 1 bath,92980567,Audrey,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81141,-71.21077,Entire home/apt,140,60,1,2017-09-17,0.01,1,226,0,
14950796,Home in Ville de Québec · ★5.0 · 2 bedrooms · 2 beds · 2 baths,34519368,Guy,,Plateau,46.77673,-71.31227,Entire home/apt,221,3,3,2017-10-22,0.04,1,1,0,"315921, expires: 2024-10-05"
15004132,Rental unit in Ville de Québec · ★4.88 · 2 bedrooms · 2 beds · 1 bath,64226442,Claude,,Maizerets,46.84427,-71.23397,Entire home/apt,75,31,112,2023-04-30,1.27,1,158,2,
15040288,Loft in Ville de Québec · ★4.58 · Studio · 2 beds · 1 bath,4252877,Nathalie,,Saint-Roch,46.81496,-71.22632,Entire home/apt,92,2,196,2023-10-02,2.23,4,82,23,"294869, expires: 2024-10-01T00:00:00Z"
15072219,Rental unit in Ville de Québec · ★4.62 · 4 bedrooms · 4 beds · 2.5 baths,4599719,Cassiopée,,Saint-Sauveur,46.8116,-71.24321,Entire home/apt,250,1,47,2023-08-26,0.56,6,65,10,"301459, expires: 2024-04-30"
15108666,Townhouse in Ville de Québec · ★4.88 · 2 bedrooms · 2 beds · 1.5 baths,16464012,Raphael,,Saint-Sauveur,46.80732,-71.23471,Entire home/apt,199,31,33,2023-01-01,0.39,1,0,3,
15536331,Serviced apartment in Ville de Québec · ★4.75 · Studio · 1 bed · 1 bath,99944561,Pelletier,,Saint-Roch,46.81287,-71.22469,Entire home/apt,87,1,656,2023-11-29,7.60,2,0,95,"296434, expires: 2024-06-30"
15551816,Rental unit in Ville de Québec · ★4.65 · Studio · 2 beds · 1 bath,100098266,Simone,,Saint-Roch,46.81497,-71.2256,Entire home/apt,80,1,650,2023-11-26,7.52,2,0,89,"294969, expires: 2024-11-01T00:00:00Z"
15698666,Rental unit in Ville de Québec · ★4.55 · 1 bedroom · 2 beds · 1 shared bath,33902178,Janny,,Saint-Sauveur,46.80789,-71.23449,Private room,45,31,84,2023-10-25,0.99,2,64,3,
15706190,Loft in Ville de Québec · ★4.86 · 1 bedroom · 1 bed · 1 bath,23987025,Elise,,Saint-Louis,46.76662,-71.28019,Entire home/apt,35,32,36,2023-11-03,0.44,1,219,2,
15770074,Home in Ville de Québec · ★4.77 · 1 bedroom · 1 bed · 1 shared bath,17893514,Lauraine,,Cité Universitaire,46.77611,-71.3008,Private room,31,31,39,2023-07-12,0.48,5,275,1,
16014513,Townhouse in Quebec · ★4.77 · 1 bedroom · 3 beds · 1 bath,99499216,Alexandra,,Vieux-Limoilou,46.826053,-71.234803,Entire home/apt,85,31,13,2023-08-10,0.16,1,0,1,"314751, expires: 2024-09-11"
16049651,Rental unit in Ville de Québec · 1 bedroom · 1 bed · 1.5 baths,2904660,Mariane,,Lac-Saint-Charles,46.93224,-71.3796,Entire home/apt,50,31,0,,,2,62,0,
16080728,Rental unit in Ville de Québec · ★4.92 · 2 bedrooms · 2 beds · 1 bath,103594438,Jocelyne/Maxime/Eric/,,Saint-Sauveur,46.80871,-71.24409,Entire home/apt,41,31,191,2023-08-31,2.25,3,80,9,
16231048,Loft in Ville de Québec · ★4.94 · 1 bedroom · 1 bed · 1 bath,105875098,Christophe,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8174,-71.21402,Entire home/apt,46,31,188,2023-10-02,2.22,1,31,2,
16238381,Guesthouse in Ville de Québec · ★5.0 · Studio · 1 bed · 1 bath,67816946,Lise,,Quartier 4-2,46.87876,-71.27979,Entire home/apt,150,2,38,2023-08-20,0.74,1,175,5,"307176, expires: 2024-10-31"
16283041,Rental unit in Ville de Québec · ★4.57 · 2 bedrooms · 3 beds · 1 bath,36023622,André,,Saint-Jean-Baptiste,46.80989,-71.22101,Entire home/apt,45,32,106,2023-07-30,1.25,6,155,3,
16332426,Loft in Ville de Québec · ★4.55 · Studio · 4 beds · 1 bath,4252877,Nathalie,,Saint-Roch,46.81297,-71.22583,Entire home/apt,92,2,248,2023-10-11,2.93,4,166,34,"294869, expires: 2024-09-30T13:44:11Z"
16397820,Loft in Ville de Québec · ★4.74 · Studio · 1 bed · 1 bath,35775015,Dave Et Clara,,Saint-Roch,46.81572,-71.22601,Entire home/apt,114,1,367,2023-12-09,4.34,7,0,42,"295750, expires: 2024-05-31"
16454651,Rental unit in Ville de Québec · ★4.76 · 2 bedrooms · 2 beds · 1 bath,107939573,Michel,,Montcalm,46.80445,-71.22899,Entire home/apt,35,31,182,2023-10-23,2.15,1,71,6,
16497992,Loft in Québec · ★4.79 · Studio · 1 bed · 1 bath,108364933,Anne,,Saint-Roch,46.81395,-71.22517,Entire home/apt,86,1,313,2023-09-17,3.70,1,166,46,"294070, expires: 2024-03-31"
16527195,Loft in Ville de Québec · ★4.73 · Studio · 1 bed · 1 bath,4252877,Nathalie,,Saint-Roch,46.81361,-71.22708,Entire home/apt,90,2,213,2023-10-09,2.52,4,78,20,"296786, expires: 2024-10-31T13:52:41Z"
16617262,Rental unit in Ville de Québec · ★4.81 · 1 bedroom · 2 beds · 1 shared bath,1125364,Martin,,Montcalm,46.8052,-71.23472,Private room,66,31,606,2023-11-03,7.24,1,0,77,
16647657,Rental unit in Ville de Québec · ★5.0 · 1 bedroom · 1 bed · 1 bath,22990419,Suzanne,,Vieux-Limoilou,46.82451,-71.24055,Entire home/apt,45,31,13,2023-06-25,0.16,2,178,2,
16674126,Rental unit in Ville de Québec · ★4.78 · 3 bedrooms · 3 beds · 1 bath,110319080,Laki,,Sillery,46.78299,-71.25977,Entire home/apt,275,31,94,2023-08-30,1.20,1,178,25,"306655, expires: 2023-11-21"
16709477,Loft in Ville de Québec · ★4.26 · Studio · 1 bed · 1 bath,40601106,Maxime,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81167,-71.20945,Entire home/apt,33,31,47,2023-11-22,0.59,7,155,3,
16803640,Rental unit in Ville de Québec · ★4.55 · Studio · 1 bed · 1 bath,1273436,Anthony,,Lairet,46.82881,-71.24263,Entire home/apt,53,2,284,2023-11-26,3.40,3,0,50,"314240, expires: 2024-06-19"
16829977,Rental unit in Ville de Québec · ★4.69 · 1 bedroom · 1 bed · 1 shared bath,33902178,Janny,,Saint-Sauveur,46.80674,-71.23367,Private room,43,31,13,2023-09-30,0.16,2,0,2,
16859497,Loft in Ville de Québec · ★4.80 · 1 bedroom · 1 bed · 1 bath,35775015,Dave Et Clara,,Saint-Roch,46.81572,-71.22604,Entire home/apt,99,1,528,2023-11-27,6.31,7,230,66,"295750, expires: 2024-05-31"
17006983,Condo in Ville de Québec · ★5.0 · 2 bedrooms · 2 beds · 1 bath,95002554,Anne-Sophie,,Maizerets,46.84181212320493,-71.22283939272165,Entire home/apt,186,2,40,2023-11-25,2.27,2,218,18,"308234, expires: 2023-12-31"
17106808,Rental unit in Ville de Québec · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,110695658,André,,Saint-Sacrement,46.80027,-71.24956,Private room,75,1,494,2023-12-10,6.09,1,345,91,"303587, expires: 2023-12-31"
17169327,Rental unit in Ville de Québec · ★4.35 · 1 bedroom · 2 beds · 1 bath,40601106,Maxime,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81052,-71.20967,Entire home/apt,40,31,51,2023-10-04,0.62,7,334,3,
17190918,Loft in Ville de Québec · ★4.43 · Studio · 1 bed · 1 bath,4252877,Nathalie,,Saint-Roch,46.81442,-71.22436,Entire home/apt,78,2,194,2023-09-30,2.33,4,170,24,"294869, expires: 2024-10-01T00:00:00Z"
17246194,Condo in Vieux-Québec · ★5.0 · 3 bedrooms · 4 beds · 2 baths,26112438,Kathleen,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81696,-71.20552,Entire home/apt,114,32,11,2023-06-29,0.14,1,15,2,
17247018,Rental unit in Ville de Québec · ★4.52 · 1 bedroom · 2 beds · 1 bath,35511040,Alex,,Saint-Jean-Baptiste,46.81167,-71.21663,Entire home/apt,96,31,425,2023-11-26,5.13,1,0,66,"313076, expires: 2024-05-25T23:35:09Z"
17285086,Rental unit in Ville de Québec · ★4.54 · Studio · 2 beds · 1 bath,100098266,Simone,,Saint-Roch,46.81208,-71.2268,Entire home/apt,80,1,390,2023-12-04,4.85,2,0,53,"295542, expires: 2024-06-07T00:00:00Z"
